"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","GDPHRWKD","TOT","USD","A","2017",23.880374,
"EST","GDPHRWKD","TOT","USD","A","2000",18.001059,
"EST","GDPHRWKD","TOT","USD","A","2001",19.104243,
"EST","GDPHRWKD","TOT","USD","A","2002",20.246003,
"EST","GDPHRWKD","TOT","USD","A","2003",21.230852,
"EST","GDPHRWKD","TOT","USD","A","2004",22.565073,
"EST","GDPHRWKD","TOT","USD","A","2005",23.868766,
"EST","GDPHRWKD","TOT","USD","A","2006",25.187682,
"EST","GDPHRWKD","TOT","USD","A","2007",27.122624,
"EST","GDPHRWKD","TOT","USD","A","2008",26.105886,
"EST","GDPHRWKD","TOT","USD","A","2009",26.626047,
"EST","GDPHRWKD","TOT","USD","A","2010",27.993035,
"EST","GDPHRWKD","TOT","USD","A","2011",27.617647,
"EST","GDPHRWKD","TOT","USD","A","2012",28.844822,
"EST","GDPHRWKD","TOT","USD","A","2013",29.350174,
"EST","GDPHRWKD","TOT","USD","A","2014",30.071874,
"EST","GDPHRWKD","TOT","USD","A","2015",29.913063,
"EST","GDPHRWKD","TOT","USD","A","2016",30.807948,
"EST","GDPHRWKD","TOT","USD","A","2017",31.433067,
"ISR","GDPHRWKD","TOT","USD","A","1981",22.992304,
"ISR","GDPHRWKD","TOT","USD","A","1982",23.390263,
"ISR","GDPHRWKD","TOT","USD","A","1983",23.517655,
"ISR","GDPHRWKD","TOT","USD","A","1984",23.326616,
"ISR","GDPHRWKD","TOT","USD","A","1985",24.123556,
"ISR","GDPHRWKD","TOT","USD","A","1986",24.779093,
"ISR","GDPHRWKD","TOT","USD","A","1987",25.806327,
"ISR","GDPHRWKD","TOT","USD","A","1988",26.290363,
"ISR","GDPHRWKD","TOT","USD","A","1989",25.9554,
"ISR","GDPHRWKD","TOT","USD","A","1990",27.300148,
"ISR","GDPHRWKD","TOT","USD","A","1991",27.980213,
"ISR","GDPHRWKD","TOT","USD","A","1992",27.820545,
"ISR","GDPHRWKD","TOT","USD","A","1993",27.636914,
"ISR","GDPHRWKD","TOT","USD","A","1994",27.26074,
"ISR","GDPHRWKD","TOT","USD","A","1995",26.984157,
"ISR","GDPHRWKD","TOT","USD","A","1996",26.995517,
"ISR","GDPHRWKD","TOT","USD","A","1997",27.329543,
"ISR","GDPHRWKD","TOT","USD","A","1998",28.096524,
"ISR","GDPHRWKD","TOT","USD","A","1999",28.058009,
"ISR","GDPHRWKD","TOT","USD","A","2000",29.202788,
"ISR","GDPHRWKD","TOT","USD","A","2001",29.482292,
"ISR","GDPHRWKD","TOT","USD","A","2002",28.952918,
"ISR","GDPHRWKD","TOT","USD","A","2003",29.208465,
"ISR","GDPHRWKD","TOT","USD","A","2004",30.566,
"ISR","GDPHRWKD","TOT","USD","A","2005",30.925498,
"ISR","GDPHRWKD","TOT","USD","A","2006",32.061792,
"ISR","GDPHRWKD","TOT","USD","A","2007",32.394154,
"ISR","GDPHRWKD","TOT","USD","A","2008",32.348731,
"ISR","GDPHRWKD","TOT","USD","A","2009",32.122918,
"ISR","GDPHRWKD","TOT","USD","A","2010",33.013563,
"ISR","GDPHRWKD","TOT","USD","A","2011",33.886531,
"ISR","GDPHRWKD","TOT","USD","A","2012",33.789199,
"ISR","GDPHRWKD","TOT","USD","A","2013",34.504005,
"ISR","GDPHRWKD","TOT","USD","A","2014",35.140015,
"ISR","GDPHRWKD","TOT","USD","A","2015",35.222077,
"ISR","GDPHRWKD","TOT","USD","A","2016",35.328121,
"ISR","GDPHRWKD","TOT","USD","A","2017",35.671897,
"RUS","GDPHRWKD","TOT","USD","A","1995",15.008475,
"RUS","GDPHRWKD","TOT","USD","A","1996",14.68597,
"RUS","GDPHRWKD","TOT","USD","A","1997",15.124077,
"RUS","GDPHRWKD","TOT","USD","A","1998",14.780638,
"RUS","GDPHRWKD","TOT","USD","A","1999",14.466569,
"RUS","GDPHRWKD","TOT","USD","A","2000",15.259957,
"RUS","GDPHRWKD","TOT","USD","A","2001",16.040055,
"RUS","GDPHRWKD","TOT","USD","A","2002",16.397321,
"RUS","GDPHRWKD","TOT","USD","A","2003",17.556195,
"RUS","GDPHRWKD","TOT","USD","A","2004",18.58038,
"RUS","GDPHRWKD","TOT","USD","A","2005",19.545072,
"RUS","GDPHRWKD","TOT","USD","A","2006",20.833779,
"RUS","GDPHRWKD","TOT","USD","A","2007",22.051235,
"RUS","GDPHRWKD","TOT","USD","A","2008",23.102537,
"RUS","GDPHRWKD","TOT","USD","A","2009",22.059889,
"RUS","GDPHRWKD","TOT","USD","A","2010",22.865604,
"RUS","GDPHRWKD","TOT","USD","A","2011",23.450697,
"RUS","GDPHRWKD","TOT","USD","A","2012",24.037568,
"RUS","GDPHRWKD","TOT","USD","A","2013",24.544252,
"RUS","GDPHRWKD","TOT","USD","A","2014",24.612373,
"RUS","GDPHRWKD","TOT","USD","A","2015",23.740548,
"RUS","GDPHRWKD","TOT","USD","A","2016",23.712528,
"SVN","GDPHRWKD","TOT","USD","A","1995",21.929168,
"SVN","GDPHRWKD","TOT","USD","A","1996",23.533303,
"SVN","GDPHRWKD","TOT","USD","A","1997",25.382933,
"SVN","GDPHRWKD","TOT","USD","A","1998",26.044683,
"SVN","GDPHRWKD","TOT","USD","A","1999",26.975483,
"SVN","GDPHRWKD","TOT","USD","A","2000",27.982658,
"SVN","GDPHRWKD","TOT","USD","A","2001",28.884418,
"SVN","GDPHRWKD","TOT","USD","A","2002",29.103985,
"SVN","GDPHRWKD","TOT","USD","A","2003",29.965475,
"SVN","GDPHRWKD","TOT","USD","A","2004",30.949616,
"SVN","GDPHRWKD","TOT","USD","A","2005",33.107002,
"SVN","GDPHRWKD","TOT","USD","A","2006",35.038845,
"SVN","GDPHRWKD","TOT","USD","A","2007",36.52945,
"SVN","GDPHRWKD","TOT","USD","A","2008",36.380367,
"SVN","GDPHRWKD","TOT","USD","A","2009",34.051405,
"SVN","GDPHRWKD","TOT","USD","A","2010",35.189043,
"SVN","GDPHRWKD","TOT","USD","A","2011",36.387232,
"SVN","GDPHRWKD","TOT","USD","A","2012",36.15132,
"SVN","GDPHRWKD","TOT","USD","A","2013",35.761213,
"SVN","GDPHRWKD","TOT","USD","A","2014",36.269323,
"SVN","GDPHRWKD","TOT","USD","A","2015",36.505241,
"SVN","GDPHRWKD","TOT","USD","A","2016",37.405274,
"SVN","GDPHRWKD","TOT","USD","A","2017",38.485924,
"OECD","GDPHRWKD","TOT","USD","A","2000",38.798302,
"OECD","GDPHRWKD","TOT","USD","A","2001",39.477372,
"OECD","GDPHRWKD","TOT","USD","A","2002",40.148594,
"OECD","GDPHRWKD","TOT","USD","A","2003",41.070153,
"OECD","GDPHRWKD","TOT","USD","A","2004",41.977995,
"OECD","GDPHRWKD","TOT","USD","A","2005",42.643628,
"OECD","GDPHRWKD","TOT","USD","A","2006",43.310748,
"OECD","GDPHRWKD","TOT","USD","A","2007",43.916486,
"OECD","GDPHRWKD","TOT","USD","A","2008",43.938454,
"OECD","GDPHRWKD","TOT","USD","A","2009",44.082351,
"OECD","GDPHRWKD","TOT","USD","A","2010",44.859575,
"OECD","GDPHRWKD","TOT","USD","A","2011",45.336002,
"OECD","GDPHRWKD","TOT","USD","A","2012",45.559472,
"OECD","GDPHRWKD","TOT","USD","A","2013",46.018754,
"OECD","GDPHRWKD","TOT","USD","A","2014",46.390447,
"OECD","GDPHRWKD","TOT","USD","A","2015",46.875573,
"OECD","GDPHRWKD","TOT","USD","A","2016",47.065176,
"EU28","GDPHRWKD","TOT","USD","A","1995",36.275679,
"EU28","GDPHRWKD","TOT","USD","A","1996",36.736057,
"EU28","GDPHRWKD","TOT","USD","A","1997",37.562284,
"EU28","GDPHRWKD","TOT","USD","A","1998",38.084044,
"EU28","GDPHRWKD","TOT","USD","A","1999",38.873266,
"EU28","GDPHRWKD","TOT","USD","A","2000",40.033541,
"EU28","GDPHRWKD","TOT","USD","A","2001",40.841331,
"EU28","GDPHRWKD","TOT","USD","A","2002",41.520564,
"EU28","GDPHRWKD","TOT","USD","A","2003",42.099182,
"EU28","GDPHRWKD","TOT","USD","A","2004",42.801609,
"EU28","GDPHRWKD","TOT","USD","A","2005",43.275944,
"EU28","GDPHRWKD","TOT","USD","A","2006",43.985257,
"EU28","GDPHRWKD","TOT","USD","A","2007",44.44653,
"EU28","GDPHRWKD","TOT","USD","A","2008",44.294867,
"EU28","GDPHRWKD","TOT","USD","A","2009",43.671164,
"EU28","GDPHRWKD","TOT","USD","A","2010",45.010459,
"EU28","GDPHRWKD","TOT","USD","A","2011",45.671156,
"EU28","GDPHRWKD","TOT","USD","A","2012",46.100213,
"EU28","GDPHRWKD","TOT","USD","A","2013",46.560912,
"EU28","GDPHRWKD","TOT","USD","A","2014",46.880903,
"EU28","GDPHRWKD","TOT","USD","A","2015",47.484328,
"EU28","GDPHRWKD","TOT","USD","A","2016",47.706848,
"G-7","GDPHRWKD","TOT","USD","A","1970",22.371982,
"G-7","GDPHRWKD","TOT","USD","A","1971",23.302544,
"G-7","GDPHRWKD","TOT","USD","A","1972",24.434377,
"G-7","GDPHRWKD","TOT","USD","A","1973",25.456359,
"G-7","GDPHRWKD","TOT","USD","A","1974",25.891099,
"G-7","GDPHRWKD","TOT","USD","A","1975",26.444182,
"G-7","GDPHRWKD","TOT","USD","A","1976",27.349615,
"G-7","GDPHRWKD","TOT","USD","A","1977",28.112012,
"G-7","GDPHRWKD","TOT","USD","A","1978",28.927942,
"G-7","GDPHRWKD","TOT","USD","A","1979",29.571933,
"G-7","GDPHRWKD","TOT","USD","A","1980",29.822216,
"G-7","GDPHRWKD","TOT","USD","A","1981",30.619235,
"G-7","GDPHRWKD","TOT","USD","A","1982",30.919368,
"G-7","GDPHRWKD","TOT","USD","A","1983",31.765404,
"G-7","GDPHRWKD","TOT","USD","A","1984",32.588067,
"G-7","GDPHRWKD","TOT","USD","A","1985",33.471167,
"G-7","GDPHRWKD","TOT","USD","A","1986",34.175142,
"G-7","GDPHRWKD","TOT","USD","A","1987",34.814717,
"G-7","GDPHRWKD","TOT","USD","A","1988",35.638236,
"G-7","GDPHRWKD","TOT","USD","A","1989",36.44112,
"G-7","GDPHRWKD","TOT","USD","A","1990",37.331768,
"G-7","GDPHRWKD","TOT","USD","A","1991",37.995271,
"G-7","GDPHRWKD","TOT","USD","A","1992",39.064385,
"G-7","GDPHRWKD","TOT","USD","A","1993",39.670439,
"G-7","GDPHRWKD","TOT","USD","A","1994",40.371707,
"G-7","GDPHRWKD","TOT","USD","A","1995",41.018866,
"G-7","GDPHRWKD","TOT","USD","A","1996",41.82209,
"G-7","GDPHRWKD","TOT","USD","A","1997",42.672204,
"G-7","GDPHRWKD","TOT","USD","A","1998",43.493205,
"G-7","GDPHRWKD","TOT","USD","A","1999",44.634695,
"G-7","GDPHRWKD","TOT","USD","A","2000",45.913397,
"G-7","GDPHRWKD","TOT","USD","A","2001",46.801253,
"G-7","GDPHRWKD","TOT","USD","A","2002",47.824034,
"G-7","GDPHRWKD","TOT","USD","A","2003",48.747178,
"G-7","GDPHRWKD","TOT","USD","A","2004",49.769787,
"G-7","GDPHRWKD","TOT","USD","A","2005",50.632378,
"G-7","GDPHRWKD","TOT","USD","A","2006",51.193832,
"G-7","GDPHRWKD","TOT","USD","A","2007",51.649199,
"G-7","GDPHRWKD","TOT","USD","A","2008",51.831878,
"G-7","GDPHRWKD","TOT","USD","A","2009",52.150979,
"G-7","GDPHRWKD","TOT","USD","A","2010",53.461211,
"G-7","GDPHRWKD","TOT","USD","A","2011",53.802775,
"G-7","GDPHRWKD","TOT","USD","A","2012",54.006902,
"G-7","GDPHRWKD","TOT","USD","A","2013",54.486297,
"G-7","GDPHRWKD","TOT","USD","A","2014",54.831878,
"G-7","GDPHRWKD","TOT","USD","A","2015",55.360746,
"G-7","GDPHRWKD","TOT","USD","A","2016",55.525234,
"LVA","GDPHRWKD","TOT","USD","A","1995",10.785401,
"LVA","GDPHRWKD","TOT","USD","A","1996",10.978878,
"LVA","GDPHRWKD","TOT","USD","A","1997",11.454218,
"LVA","GDPHRWKD","TOT","USD","A","1998",12.246562,
"LVA","GDPHRWKD","TOT","USD","A","1999",12.796863,
"LVA","GDPHRWKD","TOT","USD","A","2000",13.960177,
"LVA","GDPHRWKD","TOT","USD","A","2001",14.541014,
"LVA","GDPHRWKD","TOT","USD","A","2002",15.741431,
"LVA","GDPHRWKD","TOT","USD","A","2003",17.051607,
"LVA","GDPHRWKD","TOT","USD","A","2004",18.912,
"LVA","GDPHRWKD","TOT","USD","A","2005",20.455453,
"LVA","GDPHRWKD","TOT","USD","A","2006",21.626506,"B"
"LVA","GDPHRWKD","TOT","USD","A","2007",23.259339,
"LVA","GDPHRWKD","TOT","USD","A","2008",21.223889,
"LVA","GDPHRWKD","TOT","USD","A","2009",21.75334,
"LVA","GDPHRWKD","TOT","USD","A","2010",22.585384,
"LVA","GDPHRWKD","TOT","USD","A","2011",23.466633,
"LVA","GDPHRWKD","TOT","USD","A","2012",24.28377,
"LVA","GDPHRWKD","TOT","USD","A","2013",24.396464,
"LVA","GDPHRWKD","TOT","USD","A","2014",25.050544,
"LVA","GDPHRWKD","TOT","USD","A","2015",25.927377,
"LVA","GDPHRWKD","TOT","USD","A","2016",26.532847,
"LVA","GDPHRWKD","TOT","USD","A","2017",28.007939,
"LTU","GDPHRWKD","TOT","USD","A","1995",12.636256,
"LTU","GDPHRWKD","TOT","USD","A","1996",13.181743,
"LTU","GDPHRWKD","TOT","USD","A","1997",14.142203,
"LTU","GDPHRWKD","TOT","USD","A","1998",14.91404,
"LTU","GDPHRWKD","TOT","USD","A","1999",15.544869,
"LTU","GDPHRWKD","TOT","USD","A","2000",15.761407,
"LTU","GDPHRWKD","TOT","USD","A","2001",17.596407,
"LTU","GDPHRWKD","TOT","USD","A","2002",18.422443,
"LTU","GDPHRWKD","TOT","USD","A","2003",20.102338,
"LTU","GDPHRWKD","TOT","USD","A","2004",20.587866,
"LTU","GDPHRWKD","TOT","USD","A","2005",22.008114,
"LTU","GDPHRWKD","TOT","USD","A","2006",23.772816,
"LTU","GDPHRWKD","TOT","USD","A","2007",25.479077,
"LTU","GDPHRWKD","TOT","USD","A","2008",26.0894,
"LTU","GDPHRWKD","TOT","USD","A","2009",24.987034,
"LTU","GDPHRWKD","TOT","USD","A","2010",26.513631,
"LTU","GDPHRWKD","TOT","USD","A","2011",28.365359,
"LTU","GDPHRWKD","TOT","USD","A","2012",28.962652,
"LTU","GDPHRWKD","TOT","USD","A","2013",29.839522,
"LTU","GDPHRWKD","TOT","USD","A","2014",30.414931,
"LTU","GDPHRWKD","TOT","USD","A","2015",30.20832,
"LTU","GDPHRWKD","TOT","USD","A","2016",29.907376,
"LTU","GDPHRWKD","TOT","USD","A","2017",32.004823,
"EA19","GDPHRWKD","TOT","USD","A","1995",42.453461,
"EA19","GDPHRWKD","TOT","USD","A","1996",42.955783,
"EA19","GDPHRWKD","TOT","USD","A","1997",43.781564,
"EA19","GDPHRWKD","TOT","USD","A","1998",44.24197,
"EA19","GDPHRWKD","TOT","USD","A","1999",44.870416,
"EA19","GDPHRWKD","TOT","USD","A","2000",45.944402,
"EA19","GDPHRWKD","TOT","USD","A","2001",46.62447,
"EA19","GDPHRWKD","TOT","USD","A","2002",47.079424,
"EA19","GDPHRWKD","TOT","USD","A","2003",47.312325,
"EA19","GDPHRWKD","TOT","USD","A","2004",47.888426,
"EA19","GDPHRWKD","TOT","USD","A","2005",48.310391,
"EA19","GDPHRWKD","TOT","USD","A","2006",49.043469,
"EA19","GDPHRWKD","TOT","USD","A","2007",49.521255,
"EA19","GDPHRWKD","TOT","USD","A","2008",49.393909,
"EA19","GDPHRWKD","TOT","USD","A","2009",48.885264,
"EA19","GDPHRWKD","TOT","USD","A","2010",50.162811,
"EA19","GDPHRWKD","TOT","USD","A","2011",50.925644,
"EA19","GDPHRWKD","TOT","USD","A","2012",51.303466,
"EA19","GDPHRWKD","TOT","USD","A","2013",51.873939,
"EA19","GDPHRWKD","TOT","USD","A","2014",52.306982,
"EA19","GDPHRWKD","TOT","USD","A","2015",52.77742,
"EA19","GDPHRWKD","TOT","USD","A","2016",53.029911,
"AUS","GDPHRWKD","TOT","IDX2010","A","1970",55.893988,
"AUS","GDPHRWKD","TOT","IDX2010","A","1971",57.291105,
"AUS","GDPHRWKD","TOT","IDX2010","A","1972",58.552014,
"AUS","GDPHRWKD","TOT","IDX2010","A","1973",59.757896,
"AUS","GDPHRWKD","TOT","IDX2010","A","1974",58.806919,
"AUS","GDPHRWKD","TOT","IDX2010","A","1975",60.98357,
"AUS","GDPHRWKD","TOT","IDX2010","A","1976",62.001583,
"AUS","GDPHRWKD","TOT","IDX2010","A","1977",61.931455,
"AUS","GDPHRWKD","TOT","IDX2010","A","1978",64.544471,
"AUS","GDPHRWKD","TOT","IDX2010","A","1979",64.857413,
"AUS","GDPHRWKD","TOT","IDX2010","A","1980",65.552968,
"AUS","GDPHRWKD","TOT","IDX2010","A","1981",67.489508,
"AUS","GDPHRWKD","TOT","IDX2010","A","1982",68.333547,
"AUS","GDPHRWKD","TOT","IDX2010","A","1983",70.045632,
"AUS","GDPHRWKD","TOT","IDX2010","A","1984",71.578732,
"AUS","GDPHRWKD","TOT","IDX2010","A","1985",71.458925,
"AUS","GDPHRWKD","TOT","IDX2010","A","1986",71.464708,
"AUS","GDPHRWKD","TOT","IDX2010","A","1987",72.945871,
"AUS","GDPHRWKD","TOT","IDX2010","A","1988",72.721583,
"AUS","GDPHRWKD","TOT","IDX2010","A","1989",72.955931,
"AUS","GDPHRWKD","TOT","IDX2010","A","1990",71.646931,
"AUS","GDPHRWKD","TOT","IDX2010","A","1991",73.30409,
"AUS","GDPHRWKD","TOT","IDX2010","A","1992",75.553744,
"AUS","GDPHRWKD","TOT","IDX2010","A","1993",75.71598,
"AUS","GDPHRWKD","TOT","IDX2010","A","1994",75.844022,
"AUS","GDPHRWKD","TOT","IDX2010","A","1995",78.135799,
"AUS","GDPHRWKD","TOT","IDX2010","A","1996",80.885376,
"AUS","GDPHRWKD","TOT","IDX2010","A","1997",83.59555,
"AUS","GDPHRWKD","TOT","IDX2010","A","1998",86.292457,
"AUS","GDPHRWKD","TOT","IDX2010","A","1999",87.063003,
"AUS","GDPHRWKD","TOT","IDX2010","A","2000",87.95661,
"AUS","GDPHRWKD","TOT","IDX2010","A","2001",91.026433,
"AUS","GDPHRWKD","TOT","IDX2010","A","2002",92.293081,
"AUS","GDPHRWKD","TOT","IDX2010","A","2003",94.231382,
"AUS","GDPHRWKD","TOT","IDX2010","A","2004",93.948576,
"AUS","GDPHRWKD","TOT","IDX2010","A","2005",94.371138,
"AUS","GDPHRWKD","TOT","IDX2010","A","2006",94.856261,
"AUS","GDPHRWKD","TOT","IDX2010","A","2007",96.003021,
"AUS","GDPHRWKD","TOT","IDX2010","A","2008",99.364091,
"AUS","GDPHRWKD","TOT","IDX2010","A","2009",98.38943,
"AUS","GDPHRWKD","TOT","IDX2010","A","2010",100,
"AUS","GDPHRWKD","TOT","IDX2010","A","2011",101.108725,
"AUS","GDPHRWKD","TOT","IDX2010","A","2012",103.540655,
"AUS","GDPHRWKD","TOT","IDX2010","A","2013",105.234217,
"AUS","GDPHRWKD","TOT","IDX2010","A","2014",105.855459,
"AUS","GDPHRWKD","TOT","IDX2010","A","2015",108.649641,
"AUS","GDPHRWKD","TOT","IDX2010","A","2016",108.042078,
"AUS","GDPHRWKD","TOT","IDX2010","A","2017",109.42343,
"AUT","GDPHRWKD","TOT","IDX2010","A","1995",79.48249,
"AUT","GDPHRWKD","TOT","IDX2010","A","1996",79.562815,
"AUT","GDPHRWKD","TOT","IDX2010","A","1997",80.26492,
"AUT","GDPHRWKD","TOT","IDX2010","A","1998",83.299923,
"AUT","GDPHRWKD","TOT","IDX2010","A","1999",84.786935,
"AUT","GDPHRWKD","TOT","IDX2010","A","2000",86.804045,
"AUT","GDPHRWKD","TOT","IDX2010","A","2001",87.911811,
"AUT","GDPHRWKD","TOT","IDX2010","A","2002",89.578389,
"AUT","GDPHRWKD","TOT","IDX2010","A","2003",90.28485,
"AUT","GDPHRWKD","TOT","IDX2010","A","2004",92.04853,
"AUT","GDPHRWKD","TOT","IDX2010","A","2005",94.266676,
"AUT","GDPHRWKD","TOT","IDX2010","A","2006",96.772866,
"AUT","GDPHRWKD","TOT","IDX2010","A","2007",99.20132,
"AUT","GDPHRWKD","TOT","IDX2010","A","2008",99.205786,
"AUT","GDPHRWKD","TOT","IDX2010","A","2009",98.509815,
"AUT","GDPHRWKD","TOT","IDX2010","A","2010",100,
"AUT","GDPHRWKD","TOT","IDX2010","A","2011",100.992252,
"AUT","GDPHRWKD","TOT","IDX2010","A","2012",102.090246,
"AUT","GDPHRWKD","TOT","IDX2010","A","2013",102.746971,
"AUT","GDPHRWKD","TOT","IDX2010","A","2014",103.115609,
"AUT","GDPHRWKD","TOT","IDX2010","A","2015",104.721929,
"AUT","GDPHRWKD","TOT","IDX2010","A","2016",104.680137,
"AUT","GDPHRWKD","TOT","IDX2010","A","2017",105.623084,
"BEL","GDPHRWKD","TOT","IDX2010","A","1970",39.60955,
"BEL","GDPHRWKD","TOT","IDX2010","A","1971",41.032444,
"BEL","GDPHRWKD","TOT","IDX2010","A","1972",43.889417,
"BEL","GDPHRWKD","TOT","IDX2010","A","1973",46.861746,
"BEL","GDPHRWKD","TOT","IDX2010","A","1974",48.867728,
"BEL","GDPHRWKD","TOT","IDX2010","A","1975",49.179792,
"BEL","GDPHRWKD","TOT","IDX2010","A","1976",52.157071,
"BEL","GDPHRWKD","TOT","IDX2010","A","1977",53.464534,
"BEL","GDPHRWKD","TOT","IDX2010","A","1978",55.468494,
"BEL","GDPHRWKD","TOT","IDX2010","A","1979",56.787603,
"BEL","GDPHRWKD","TOT","IDX2010","A","1980",60.108243,
"BEL","GDPHRWKD","TOT","IDX2010","A","1981",61.904265,
"BEL","GDPHRWKD","TOT","IDX2010","A","1982",63.635048,
"BEL","GDPHRWKD","TOT","IDX2010","A","1983",64.452317,
"BEL","GDPHRWKD","TOT","IDX2010","A","1984",65.124376,
"BEL","GDPHRWKD","TOT","IDX2010","A","1985",65.657,
"BEL","GDPHRWKD","TOT","IDX2010","A","1986",67.223168,
"BEL","GDPHRWKD","TOT","IDX2010","A","1987",68.883355,
"BEL","GDPHRWKD","TOT","IDX2010","A","1988",71.283559,
"BEL","GDPHRWKD","TOT","IDX2010","A","1989",73.029704,
"BEL","GDPHRWKD","TOT","IDX2010","A","1990",73.888169,
"BEL","GDPHRWKD","TOT","IDX2010","A","1991",76.700743,
"BEL","GDPHRWKD","TOT","IDX2010","A","1992",79.098229,
"BEL","GDPHRWKD","TOT","IDX2010","A","1993",81.081548,
"BEL","GDPHRWKD","TOT","IDX2010","A","1994",84.049329,
"BEL","GDPHRWKD","TOT","IDX2010","A","1995",83.304412,
"BEL","GDPHRWKD","TOT","IDX2010","A","1996",85.821612,
"BEL","GDPHRWKD","TOT","IDX2010","A","1997",87.670647,
"BEL","GDPHRWKD","TOT","IDX2010","A","1998",87.248634,
"BEL","GDPHRWKD","TOT","IDX2010","A","1999",89.165425,
"BEL","GDPHRWKD","TOT","IDX2010","A","2000",89.879529,
"BEL","GDPHRWKD","TOT","IDX2010","A","2001",89.748613,
"BEL","GDPHRWKD","TOT","IDX2010","A","2002",91.847418,
"BEL","GDPHRWKD","TOT","IDX2010","A","2003",92.923539,
"BEL","GDPHRWKD","TOT","IDX2010","A","2004",95.65735,
"BEL","GDPHRWKD","TOT","IDX2010","A","2005",96.735278,
"BEL","GDPHRWKD","TOT","IDX2010","A","2006",97.635287,
"BEL","GDPHRWKD","TOT","IDX2010","A","2007",99.085201,
"BEL","GDPHRWKD","TOT","IDX2010","A","2008",98.506682,
"BEL","GDPHRWKD","TOT","IDX2010","A","2009",97.809538,
"BEL","GDPHRWKD","TOT","IDX2010","A","2010",100,
"BEL","GDPHRWKD","TOT","IDX2010","A","2011",99.535372,
"BEL","GDPHRWKD","TOT","IDX2010","A","2012",99.319659,
"BEL","GDPHRWKD","TOT","IDX2010","A","2013",99.967141,
"BEL","GDPHRWKD","TOT","IDX2010","A","2014",100.963597,
"BEL","GDPHRWKD","TOT","IDX2010","A","2015",102.324153,
"BEL","GDPHRWKD","TOT","IDX2010","A","2016",102.553942,
"BEL","GDPHRWKD","TOT","IDX2010","A","2017",102.723257,
"CAN","GDPHRWKD","TOT","IDX2010","A","1970",58.473686,
"CAN","GDPHRWKD","TOT","IDX2010","A","1971",59.997385,
"CAN","GDPHRWKD","TOT","IDX2010","A","1972",62.037607,
"CAN","GDPHRWKD","TOT","IDX2010","A","1973",63.592371,
"CAN","GDPHRWKD","TOT","IDX2010","A","1974",63.842024,
"CAN","GDPHRWKD","TOT","IDX2010","A","1975",64.803357,
"CAN","GDPHRWKD","TOT","IDX2010","A","1976",68.183382,
"CAN","GDPHRWKD","TOT","IDX2010","A","1977",70.088995,
"CAN","GDPHRWKD","TOT","IDX2010","A","1978",70.789398,
"CAN","GDPHRWKD","TOT","IDX2010","A","1979",70.155994,
"CAN","GDPHRWKD","TOT","IDX2010","A","1980",69.954303,
"CAN","GDPHRWKD","TOT","IDX2010","A","1981",70.935518,
"CAN","GDPHRWKD","TOT","IDX2010","A","1982",71.903482,
"CAN","GDPHRWKD","TOT","IDX2010","A","1983",73.573209,
"CAN","GDPHRWKD","TOT","IDX2010","A","1984",75.584859,
"CAN","GDPHRWKD","TOT","IDX2010","A","1985",76.260786,
"CAN","GDPHRWKD","TOT","IDX2010","A","1986",75.622163,
"CAN","GDPHRWKD","TOT","IDX2010","A","1987",75.988883,
"CAN","GDPHRWKD","TOT","IDX2010","A","1988",76.73138,
"CAN","GDPHRWKD","TOT","IDX2010","A","1989",76.92078,
"CAN","GDPHRWKD","TOT","IDX2010","A","1990",76.826684,
"CAN","GDPHRWKD","TOT","IDX2010","A","1991",77.470809,
"CAN","GDPHRWKD","TOT","IDX2010","A","1992",79.042093,
"CAN","GDPHRWKD","TOT","IDX2010","A","1993",80.636927,
"CAN","GDPHRWKD","TOT","IDX2010","A","1994",82.239196,
"CAN","GDPHRWKD","TOT","IDX2010","A","1995",83.230094,
"CAN","GDPHRWKD","TOT","IDX2010","A","1996",83.040427,
"CAN","GDPHRWKD","TOT","IDX2010","A","1997",85.1278,
"CAN","GDPHRWKD","TOT","IDX2010","A","1998",86.64353,
"CAN","GDPHRWKD","TOT","IDX2010","A","1999",88.791738,
"CAN","GDPHRWKD","TOT","IDX2010","A","2000",91.481058,
"CAN","GDPHRWKD","TOT","IDX2010","A","2001",92.644776,
"CAN","GDPHRWKD","TOT","IDX2010","A","2002",94.066948,
"CAN","GDPHRWKD","TOT","IDX2010","A","2003",94.132788,
"CAN","GDPHRWKD","TOT","IDX2010","A","2004",94.756059,
"CAN","GDPHRWKD","TOT","IDX2010","A","2005",97.012899,
"CAN","GDPHRWKD","TOT","IDX2010","A","2006",98.115994,
"CAN","GDPHRWKD","TOT","IDX2010","A","2007",98.269691,
"CAN","GDPHRWKD","TOT","IDX2010","A","2008",98.199062,
"CAN","GDPHRWKD","TOT","IDX2010","A","2009",98.907489,
"CAN","GDPHRWKD","TOT","IDX2010","A","2010",100,
"CAN","GDPHRWKD","TOT","IDX2010","A","2011",101.736016,
"CAN","GDPHRWKD","TOT","IDX2010","A","2012",101.62069,
